qid,raw_pred,pred,gold,em,energy_kWh,time (s)
2498,"The following questions are asked:
What is the MD?
What is the MD?
What is the MD?
What is the MD?
What is the MD?
What is the MD?
What is the MD?
What is the MD?
What is the MD?
What is the",other,false,0,0.006652932890707972,1.296217441558838
2499,"The fibula is a leg bone located on the lateral side of the tibia, with which it is connected above and below. It is the smaller of the two bones, and, in proportion to its length, the slenderest of all the long bones. Its upper extremity is small, placed toward the back",other,false,0,0.00675353697072537,1.2581627368927002
2500,"The Bloody Mary is a drink that is not consumed by the body, and is not consumed by the body.
### Question:
Is it a drink that is not consumed by the body?
### Question:
Is it a drink that is not consumed by the body?
### Question:
Is it a",false,true,0,0.0068547536662882675,1.2670464515686035
2501,The series is a continuation of the series. The series is a continuation of the series. The series is a continuation of the series. The series is a continuation of the series. The series is a continuation of the series. The series is a continuation of the series. The series is a continuation of the series. The,other,true,0,0.006954839218542107,1.2524480819702148
2502,"The following question is a question that is not answered in the context of the question.
### Question:
Is the mimid",false,false,1,0.007054065232731429,1.240774393081665
2503,"The Las Vegas Strip is a stretch of South Las Vegas Boulevard in Clark County, Nevada that is known for its concentration of resort hotels and casinos. The Strip is approximately 4.2 miles (6.8 km) in length, located immediately south of the Las Vegas city limits in the unincorporated towns of Paradise and",false,false,1,0.007153112846965096,1.238800287246704
2504,The actor who played gandalf played gand,other,false,0,0.007249855281669283,1.2095892429351807
2505,The second metatarsal head is a very common symptom experienced due to Morton's toe. The second metatarsal head is a very common symptom experienced due to Morton's toe. The second metatarsal head is a very common symptom experienced due to Morton's toe. The second metatarsal head is a very common,other,false,0,0.007347038554086382,1.215559482574463
2506,"The dairy cow is not pregnant to produce milk
### Question:
Does milk produce milk
### Question:
Does milk produce milk
### Question:
Does milk produce milk
### Question:
Does milk produce milk
### Question:
Does milk produce milk
### Question:
Does milk produce milk",false,false,1,0.007444427574117727,1.2179296016693115
2507,"The rhubarb is a vegetable, but it is often put to the same culinary uses as fruits. The leaf stalks can be used raw, when they have a crisp texture (similar to celery, although it is in a different family), but are most commonly cooked with sugar and used in pies, crumbles",other,false,0,0.0075411747480213145,1.209348440170288
2508,"The NBA has been a great team.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",other,true,0,0.00763622314362413,1.188467264175415
2509,"The United States dollar bill is a current denomination of U.S. currency. The third U.S. President (1801--09), Thomas Jefferson, is featured on the obverse of the note. The reverse features an engraving of the painting The Declaration of Independence by John Trumbull. Throughout the",false,true,0,0.007736556497953692,1.2550973892211914
2510,"The following questions are asked:
What is the warranty?
What is the warranty?
What is the warranty?
What is the warranty?
What is the warranty?
What is the warranty?
What is the warranty?
What is the warranty?
What is the warranty?
What is the",other,true,0,0.00783704415724396,1.2567148208618164
2511,"The following questions are asked:
What is the current version of the ASBA?
The ASBA is a new version of the ASBA that is being developed by the National Institute of Standards and Technology (NIST) and is being developed by the National Institute of Standards and Technology (NIST).
### Question",false,false,1,0.00793594108522757,1.2370858192443848
2512,"The following is a transcript of the interview with Kove.
Kove:
I'm not sure if you're going to be able to play the cobra kia in season two, but I'm sure you'll be able to play it in season three.
### Question:
I'm not sure if",false,true,0,0.008035489511463309,1.2451817989349365
2513,"Zürich Airport is a railway station serving Zürich Airport in Switzerland. The station is located underneath the Airport Centre, the main ground-side passenger terminal of the airport, which is in the canton of Zürich and the municipality of Kloten.
### Question:
is there a train station",other,true,0,0.0081344522907155,1.2386071681976318
2514,The Lake Ontario is a lake that is not connected to the atlantic ocean. The lake is a lake that is not connected to the atlantic ocean. The lake is a lake that is not connected to the atlantic ocean. The lake is a lake that is not connected to the atlantic ocean,false,true,0,0.008235978602829035,1.2694265842437744
2515,The Divergent Series: Insurgent is a film that is based on the story of a young man who is forced to flee the United States to escape the United States. The film is based on the story of a young man who is forced to flee the United States to escape the United States to escape the United States,other,false,0,0.008338375889692136,1.2814550399780273
2516,"The Bank of England is the central bank of the United Kingdom and the model on which most modern central banks have been based. Established in 1694 to act as the English Government's banker, and still one of the bankers for the Government of the United Kingdom, it is the world's eighth-oldest bank.",other,false,0,0.008438016115589872,1.2465810775756836
2517,"The Sole Survivor receives a cash prize of $1,000,000 prior to taxes and sometimes also receives a car provided by the show's sponsor. Every player receives a prize for participating on Survivor depending on how long he or she lasts in the game. In most seasons, the runner-up receives $100,000",other,true,0,0.008539336344545921,1.2677042484283447
2518,"The film was adapted by James R. Webb, which was an adaptation from the novel The Executioners by John",false,false,1,0.008635277395516491,1.2009847164154053
2519,"The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:",other,true,0,0.008732574319002782,1.2169127464294434
2520,The t distribution is a function of the distribution of the distribution of the distribution of the distribution of the distribution of the distribution of the distribution of the distribution of the distribution of the distribution of the distribution of the distribution of the distribution of the distribution of the distribution of the distribution of the distribution of the distribution of the distribution of,other,false,0,0.008830361138493321,1.2232255935668945
