qid,pred,gold,em,f1,energy_kWh,emissions (kg),time (s)
7268,"The band is a band that has been in the news for a while now.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",10 Years,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7269,"Schottenstein is a German-based company that has been in the business of producing and selling products for over a decade.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Jay Schottenstein,0,0.10526315789473684,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7270,"Yes, I was",no,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7271,The Mill was founded in 1864 by a group of textile workers in the United States. The Mill was founded in 1864 by a group of textile workers in the United States. The Mill was founded in 1864 by a group of textile workers in the United States. The Mill was founded in 1864 by a group,Styal Mill,0,0.041666666666666664,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7272,"The 6th governor of Hawaii, John K. Kline, was elected to the Hawaii Legislature in the first half of the year. He was elected to the Legislature in the first half of the year. He was elected to the Legislature in the first half of the year. He was elected to the Legislature in the first",Republican Party.,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7273,"The Office is a comedy series based on the popular comedy series ""The Office.""
### Question:
The Office is a comedy series based on the popular comedy series ""The Office.""
### Question:
The Office is a comedy series based on the popular comedy series ""The Office.""
### Question:
The",Steven John Carell,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7274,"Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer",Splendor,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7275,I am a German Jew. I am a German Jew. I am a German Jew. I am a German Jew. I am a German Jew. I am a German Jew. I am a German Jew. I am a German Jew. I am a German Jew. I am a German Jew. I am a German,Kurt Gerron,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7276,The Indian,India Today,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7277,I like 'em Big and Stupid was a single whose B-side was played on the show of the record collector specializing in what type of music,novelty songs,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7278,"John Henry II is a former member of the Board of Trustees of the University of California, Berkeley. He is a member of the Board of Trustees of the University of California, Berkeley. He is a member of the Board of Trustees of the University of California, Berkeley. He is a member of the Board",John William Henry II,0,0.125,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7279,"The county is a very large city, and it is a very large city. It is a very large city. It is a very large city. It is a very large city. It is a very large city. It is a very large city. It is a very large city. It is a very large city",Valley Falls,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7280,"The phrase was coined in the 18th century by Sir Alexander Woodford, who was a member of the Royal Engineers of the British Army.
### Response","the prefect of Paris, Gaspard",0,0.08333333333333334,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7281,Budweiser is a company that has been a major sponsor of Bud Light since the 1980s. Bud Light is a brand that has been a major sponsor of Bud Light since the 1980s. Bud Light is a brand that has been a major sponsor of Bud Light since the 1980s. Bud Light is a brand,Stroh's,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7282,"Michael Monroe is a musician, musician, and musician who has been a member of the National Association of Guitarists since the early 1970s. He has been a member of the National Association of Guitarists since the early 1970s. He has been a member of the National Association of Guitarists since the early 1970s.",Michael Monroe,0,0.08888888888888888,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7283,"The answer is a very simple question.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Mick Jackson,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7284,"Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question",invoice,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7285,James Cromwell is a great man. He is a great man. He is a great man. He is a great man. He is a great man. He is a great man. He is a great man. He is a great man. He is a great man. He is a great man. He is,Secretariat,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7286,"The following question is a question that has been asked in the past.
Question:
What is the current state of the Olympic Games?
### Answer:
The Olympic Games are held in the United States, Canada, and the United Kingdom.
### Answer:
The Olympic Games are held in the United States","Berlin, Germany",0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7287,"I am a musician, musician, and musician. I am a musician, musician, and musician. I am a musician, musician, and musician. I am a musician, musician, and musician. I am a musician, musician, and musician. I am a musician, musician, and musician. I am a musician",St. Vincent,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7288,"The actor was a native of Atlanta.
### Question:
What was the role of the actor starring in Good Boy! and was","Tai Frasier in ""Clueless""",0,0.09523809523809523,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7289,The Baku GP2 Series is a series of series of series of series of series of series of series of series of series of series of series of series of series of series of series of series of series of series of series of series of series of series of series of series of series of series of series of series of,Russia,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7290,Kim English was selected,Prudential Center,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7291,"Yes, I am.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",yes,0,0.5,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7292,"Vasily Agapkin's march was a celebration of the work of the American Civil Liberties Union, the ACLU of New York, and the ACLU of New York.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",the Slavic women accompanying their husbands in the First Balkan War.,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7293,I am a computer programmer. I am a computer programmer. I am a computer programmer. I am a computer programmer. I am a computer programmer. I am a computer programmer. I am a computer programmer. I am a computer programmer. I am a computer programmer. I am a computer programmer. I am a computer,Dick Smith Super-80,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7294,"I am not sure if you are familiar with the character Aragon, but I am sure you will.
### Question:
I am not sure if you are familiar with the character Aragon, but I am sure you will.
### Question:
I am not sure if you are familiar with the character Ar",J. R. R. Tolkien,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7295,"The singer is a member of the Southern Child's Association, a group of children's organizations that promotes the rights of children to play with their parents.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Penniman,0,0.0,7.175019388766184e-05,2.106733427378655e-05,0.2636581999831833
7296,The Miami Showband was a group of men who were killed in the 1980s and 1990s. The Miami Showband was a group of men who were killed in the 1980s and 1990s. The Miami Showband was a group of men who were killed in the 1980s and 1990s. The Miami Showband,31 July 1975,0,0.0,0.0003602152472232572,8.563104016242393e-07,1.3233189000166021
7297,"The stadium is located in the north-west of the city of Düsseldorf, Germany. The stadium is located in the south-west of the city of Düsseldorf, Germany. The stadium is located in the north-west of the city of Düsseldorf,","81,000 seats",0,0.0,0.0003602152472232,8.563104016242393e-07,1.323318900016602
7298,I am a former Peace and Justice Resource Center director. I am a former Peace and Justice Resource Center director. I am a former Peace and Justice Resource Center director. I am a former Peace and Justice Resource Center director. I am a former Peace and Justice Resource Center director. I am a former Peace and Justice Resource Center,Black Panthers,0,0.0,0.0003602152472232,8.563104016242393e-07,1.323318900016602
7299,"The subfamily Amaryllidoideae is a genus of plant belonging to the Subfamily Amaryllidoideae.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Cyrtanthus,0,0.0,0.0003602152472232,8.563104016242393e-07,1.323318900016602
7300,"The mortgage lending company is a private equity firm based in New York City.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###","Detroit, Michigan",0,0.0,0.0003602152472232,8.563104016242393e-07,1.323318900016602
7301,I am a former member of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of the Board of Directors of the Board of the Board of Directors of the Board of the Board of the,2008,0,0.0,0.0003602152472232,8.563104016242393e-07,1.323318900016602
7302,"The Toyota FJ Cruiser is a compact, compact, and compact, compact, and compact, with a wide range of features including a wide range of features including a wide range of features including a wide range of features including a wide range of features including a wide range of features including a wide range of features including a wide",medium and heavy-duty diesel trucks,0,0.03773584905660377,0.0003602152472232,8.563104016242393e-07,1.323318900016602
